2023-10-23 19:35:03,782 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //button[.='Save']is found
2023-10-23 19:35:03,806 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //div[@class='contact-item_card__2SOIM'][last()]//h3
2023-10-23 19:35:04,469 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //div[@class='contact-item_card__2SOIM'][last()]//h3is found
2023-10-23 19:35:04,484 INFO m.NGListener [NGListener.java:22] Success test ---> addNewContactPositive
2023-10-23 19:35:04,485 INFO t.TestBase [TestBase.java:38] Finished test --->addNewContactPositive
2023-10-23 19:35:04,485 INFO t.TestBase [TestBase.java:39] ================================================
2023-10-23 19:35:04,486 INFO t.TestBase [TestBase.java:33] Started test --->addNewContactPositive
2023-10-23 19:35:04,487 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //*[.='Sign Out']
2023-10-23 19:35:04,498 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //*[.='Sign Out']is found
2023-10-23 19:35:04,498 INFO m.NGListener [NGListener.java:16] Start of the test ---> addNewContactPositive
2023-10-23 19:35:04,499 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //a[.='ADD']
2023-10-23 19:35:04,507 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //a[.='ADD']is found
2023-10-23 19:35:04,547 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Name']
2023-10-23 19:35:04,566 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Name']is found
2023-10-23 19:35:04,656 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Last Name']
2023-10-23 19:35:04,667 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Last Name']is found
2023-10-23 19:35:04,757 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Phone']
2023-10-23 19:35:04,768 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Phone']is found
2023-10-23 19:35:04,850 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='email']
2023-10-23 19:35:04,859 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='email']is found
2023-10-23 19:35:04,956 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Address']
2023-10-23 19:35:04,965 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Address']is found
2023-10-23 19:35:05,038 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='description']
2023-10-23 19:35:05,047 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='description']is found
2023-10-23 19:35:05,127 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //button[.='Save']
2023-10-23 19:35:05,136 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //button[.='Save']is found
2023-10-23 19:35:05,160 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //div[@class='contact-item_card__2SOIM'][last()]//h3
2023-10-23 19:35:05,844 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //div[@class='contact-item_card__2SOIM'][last()]//h3is found
2023-10-23 19:35:05,854 INFO m.NGListener [NGListener.java:22] Success test ---> addNewContactPositive
2023-10-23 19:35:05,854 INFO t.TestBase [TestBase.java:38] Finished test --->addNewContactPositive
